tempo,intensidade
140.2500,0.3804
140.3000,0.4226
140.3500,0.4372
140.4000,0.4522
140.4500,0.4726
140.5000,0.4915
140.5500,0.5191
140.6000,0.5403
140.6500,0.5470
140.7000,0.5715
140.7500,0.5801
140.8000,0.6027
140.8500,0.6186
140.9000,0.6326
140.9500,0.6437
141.0000,0.6572
141.0500,0.6669
141.1000,0.6759
141.1500,0.6860
141.2000,0.6915
141.2500,0.6946
141.3000,0.6929
141.3500,0.6956
141.4000,0.6979
141.4500,0.6902
141.5000,0.6907
141.5500,0.6897
141.6000,0.6746
141.6500,0.6660
141.7000,0.6642
141.7500,0.6430
141.8000,0.6389
141.8500,0.6384
141.9000,0.6104
141.9500,0.5928
142.0000,0.5852
142.0500,0.5528
142.1000,0.5355
142.1500,0.5249
142.2000,0.5055
142.2500,0.4921
142.3000,0.4765
142.3500,0.4581
142.4000,0.4303
142.4500,0.4165
142.5000,0.3958
142.5500,0.3651
142.6000,0.3490
142.6500,0.3477
142.7000,0.3016
142.7500,0.2975
142.8000,0.2838
142.8500,0.2673
142.9000,0.2400
142.9500,0.2249
143.0000,0.2227
143.0500,0.1981
143.1000,0.1708
143.1500,0.1716
143.2000,0.1509
143.2500,0.1266
143.3000,0.1145
143.3500,0.1191
143.4000,0.1016
143.4500,0.1019
143.5000,0.0922
143.5500,0.0874
143.6000,0.0840
143.6500,0.0758
143.7000,0.0801
143.7500,0.0692
143.8000,0.0747
143.8500,0.0696
143.9000,0.0751
143.9500,0.0699
144.0000,0.0723
144.0500,0.0762
144.1000,0.0776
144.1500,0.0814
144.2000,0.0771
144.2500,0.0847
144.3000,0.0974
144.3500,0.1061
144.4000,0.1062
144.4500,0.1114
144.5000,0.1120
144.5500,0.1257
144.6000,0.1417
144.6500,0.1385
144.7000,0.1537
144.7500,0.1523
144.8000,0.1684
144.8500,0.1687
144.9000,0.1740
144.9500,0.1831
145.0000,0.1854
145.0500,0.1955
145.1000,0.1993
145.1500,0.2077
145.2000,0.2125
145.2500,0.2099
145.3000,0.2219
145.3500,0.2177
145.4000,0.2229
145.4500,0.2285
145.5000,0.2284
145.5500,0.2340
145.6000,0.2309
145.6500,0.2373
145.7000,0.2326
145.7500,0.2334
145.8000,0.2374
145.8500,0.2314
145.9000,0.2343
145.9500,0.2263
146.0000,0.2283
146.0500,0.2211
146.1000,0.2190
146.1500,0.2202
146.2000,0.2100
146.2500,0.2125
146.3000,0.2077
146.3500,0.2021
146.4000,0.1983
146.4500,0.1878
146.5000,0.1853
146.5500,0.1765
146.6000,0.1743
146.6500,0.1734
146.7000,0.1544
146.7500,0.1589
146.8000,0.1506
146.8500,0.1448
146.9000,0.1362
146.9500,0.1341
147.0000,0.1339
147.0500,0.1250
147.1000,0.1203
147.1500,0.1120
147.2000,0.1077
147.2500,0.0996
147.3000,0.1000
147.3500,0.0976
147.4000,0.0900
147.4500,0.0845
147.5000,0.0757
147.5500,0.0759
147.6000,0.0683
147.6500,0.0737
147.7000,0.0657
147.7500,0.0666
147.8000,0.0578
147.8500,0.0594
147.9000,0.0589
147.9500,0.0557
148.0000,0.0517
148.0500,0.0482
148.1000,0.0522
148.1500,0.0469
148.2000,0.0498
148.2500,0.0424
148.3000,0.0476
148.3500,0.0413
148.4000,0.0470
148.4500,0.0438
148.5000,0.0478
148.5500,0.0427
148.6000,0.0433
148.6500,0.0480
148.7000,0.0458
148.7500,0.0481
148.8000,0.0422
148.8500,0.0481
148.9000,0.0441
148.9500,0.0510
149.0000,0.0462
149.0500,0.0526
149.1000,0.0464
149.1500,0.0511
149.2000,0.0523
149.2500,0.0539
149.3000,0.0517
149.3500,0.0499
149.4000,0.0562
149.4500,0.0528
149.5000,0.0564
149.5500,0.0499
149.6000,0.0555
149.6500,0.0512
149.7000,0.0579
149.7500,0.0530
149.8000,0.0582
149.8500,0.0513
149.9000,0.0558
149.9500,0.0560
150.0000,0.0573
150.0500,0.0533
150.1000,0.0524
150.1500,0.0575
150.2000,0.0538
150.2500,0.0556
150.3000,0.0495
150.3500,0.0527
150.4000,0.0494
150.4500,0.0553
150.5000,0.0494
150.5500,0.0544
150.6000,0.0471
150.6500,0.0512
150.7000,0.0509
150.7500,0.0506
150.8000,0.0480
150.8500,0.0461
150.9000,0.0451
150.9500,0.0460
151.0000,0.0500
151.0500,0.0427
151.1000,0.0481
151.1500,0.0421
151.2000,0.0477
151.2500,0.0446
151.3000,0.0483
151.3500,0.0423
151.4000,0.0434
151.4500,0.0469
151.5000,0.0434
151.5500,0.0452
151.6000,0.0390
151.6500,0.0428
151.7000,0.0390
151.7500,0.0455
151.8000,0.0395
151.8500,0.0446
151.9000,0.0382
151.9500,0.0423
152.0000,0.0433
152.0500,0.0429
152.1000,0.0411
152.1500,0.0383
152.2000,0.0391
152.2500,0.0392
152.3000,0.0437
152.3500,0.0373
152.4000,0.0427
152.4500,0.0367
152.5000,0.0431
152.5500,0.0402
152.6000,0.0435
152.6500,0.0389
152.7000,0.0395
152.7500,0.0367
152.8000,0.0415
152.8500,0.0428
152.9000,0.0376
152.9500,0.0411
153.0000,0.0383
153.0500,0.0451
153.1000,0.0389
153.1500,0.0450
153.2000,0.0387
153.2500,0.0432
153.3000,0.0393
153.3500,0.0450
153.4000,0.0437
153.4500,0.0411
153.5000,0.0424
153.5500,0.0433
153.6000,0.0481
153.6500,0.0423
153.7000,0.0485
153.7500,0.0434
153.8000,0.0489
153.8500,0.0475
153.9000,0.0518
153.9500,0.0475
154.0000,0.0497
154.0500,0.0481
154.1000,0.0555
154.1500,0.0559
154.2000,0.0512
154.2500,0.0553
154.3000,0.0549
154.3500,0.0606
154.4000,0.0543
154.4500,0.0607
154.5000,0.0571
154.5500,0.0643
154.6000,0.0600
154.6500,0.0668
154.7000,0.0603
154.7500,0.0655
154.8000,0.0617
154.8500,0.0689
154.9000,0.0652
154.9500,0.0658
155.0000,0.0645
155.0500,0.0686
155.1000,0.0703
155.1500,0.0647
155.2000,0.0689
155.2500,0.0657
155.3000,0.0727
155.3500,0.0661
155.4000,0.0718
155.4500,0.0645
155.5000,0.0695
155.5500,0.0637
155.6000,0.0701
155.6500,0.0664
155.7000,0.0643
155.7500,0.0631
155.8000,0.0653
155.8500,0.0674
155.9000,0.0596
155.9500,0.0626
156.0000,0.0585
156.0500,0.0642
156.1000,0.0584
156.1500,0.0611
156.2000,0.0534
156.2500,0.0588
156.3000,0.0524
156.3500,0.0577
156.4000,0.0513
156.4500,0.0530
156.5000,0.0475
156.5500,0.0520
156.6000,0.0505
156.6500,0.0459
156.7000,0.0470
156.7500,0.0447
156.8000,0.0502
156.8500,0.0458
156.9000,0.0486
156.9500,0.0418
157.0000,0.0466
157.0500,0.0415
157.1000,0.0479
157.1500,0.0444
157.2000,0.0435
157.2500,0.0440
157.3000,0.0465
157.3500,0.0506
157.4000,0.0510
157.4500,0.0514
157.5000,0.0481
157.5500,0.0559
157.6000,0.0536
157.6500,0.0596
157.7000,0.0541
157.7500,0.0617
157.8000,0.0594
157.8500,0.0677
157.9000,0.0647
157.9500,0.0682
158.0000,0.0704
158.0500,0.0753
158.1000,0.0826
158.1500,0.0828
158.2000,0.0876
158.2500,0.0828
158.3000,0.0911
158.3500,0.0914
158.4000,0.0994
158.4500,0.1018
158.5000,0.1074
158.5500,0.1076
158.6000,0.1071
158.6500,0.1153
158.7000,0.1135
158.7500,0.1221
158.8000,0.1187
158.8500,0.1221
158.9000,0.1248
158.9500,0.1304
159.0000,0.1343
159.0500,0.1383
159.1000,0.1377
159.1500,0.1350
159.2000,0.1434
159.2500,0.1391
159.3000,0.1466
159.3500,0.1421
159.4000,0.1428
159.4500,0.1427
159.5000,0.1445
159.5500,0.1486
159.6000,0.1451
159.6500,0.1476
159.7000,0.1402
159.7500,0.1443
159.8000,0.1384
159.8500,0.1424
159.9000,0.1400
159.9500,0.1394
160.0000,0.1342
160.0500,0.1310
160.1000,0.1358
160.1500,0.1263
160.2000,0.1269
160.2500,0.1183
160.3000,0.1228
160.3500,0.1093
160.4000,0.1147
160.4500,0.1118
160.5000,0.1049
160.5500,0.1024
160.6000,0.0963
160.6500,0.1004
160.7000,0.0890
160.7500,0.0925
160.8000,0.0858
160.8500,0.0837
160.9000,0.0770
160.9500,0.0743
161.0000,0.0785
161.0500,0.0693
161.1000,0.0693
161.1500,0.0586
161.2000,0.0622
161.2500,0.0489
161.3000,0.0552
161.3500,0.0508
161.4000,0.0553
161.4500,0.0491
161.5000,0.0524
161.5500,0.0540
161.6000,0.0531
161.6500,0.0515
161.7000,0.0491
161.7500,0.0549
161.8000,0.0540
161.8500,0.0582
161.9000,0.0523
161.9500,0.0590
162.0000,0.0560
162.0500,0.0645
162.1000,0.0597
162.1500,0.0718
162.2000,0.0670
162.2500,0.0783
162.3000,0.0799
162.3500,0.0840
162.4000,0.0898
162.4500,0.0921
162.5000,0.1012
162.5500,0.1003
162.6000,0.1097
162.6500,0.1127
162.7000,0.1208
162.7500,0.1199
162.8000,0.1227
162.8500,0.1314
162.9000,0.1353
162.9500,0.1426
163.0000,0.1408
163.0500,0.1543
163.1000,0.1486
163.1500,0.1570
163.2000,0.1598
163.2500,0.1642
163.3000,0.1687
163.3500,0.1667
163.4000,0.1805
163.4500,0.1786
163.5000,0.1798
163.5500,0.1841
163.6000,0.1828
163.6500,0.1893
163.7000,0.1909
163.7500,0.1951
163.8000,0.1963
163.8500,0.1904
163.9000,0.1975
163.9500,0.1921
164.0000,0.1933
164.0500,0.1934
164.1000,0.1893
164.1500,0.1935
164.2000,0.1915
164.2500,0.1868
164.3000,0.1875
164.3500,0.1802
164.4000,0.1825
164.4500,0.1737
164.5000,0.1715
164.5500,0.1662
164.6000,0.1622
164.6500,0.1643
164.7000,0.1548
164.7500,0.1529
164.8000,0.1465
164.8500,0.1404
164.9000,0.1316
164.9500,0.1290
165.0000,0.1304
165.0500,0.1198
165.1000,0.1174
165.1500,0.1074
165.2000,0.1082
165.2500,0.1051
165.3000,0.0969
165.3500,0.0948
165.4000,0.0864
165.4500,0.0849
165.5000,0.0766
165.5500,0.0799
165.6000,0.0737
165.6500,0.0709
165.7000,0.0633
165.7500,0.0625
165.8000,0.0577
165.8500,0.0597
165.9000,0.0581
165.9500,0.0529
166.0000,0.0533
166.0500,0.0516
166.1000,0.0564
166.1500,0.0498
166.2000,0.0557
166.2500,0.0498
166.3000,0.0573
166.3500,0.0550
166.4000,0.0615
166.4500,0.0566
166.5000,0.0610
166.5500,0.0616
166.6000,0.0695
166.6500,0.0700
166.7000,0.0697
166.7500,0.0748
166.8000,0.0760
166.8500,0.0871
166.9000,0.0846
166.9500,0.0956
167.0000,0.0930
167.0500,0.1002
167.1000,0.1010
167.1500,0.1096
167.2000,0.1177
167.2500,0.1148
167.3000,0.1259
167.3500,0.1257
167.4000,0.1347
167.4500,0.1339
167.5000,0.1461
167.5500,0.1436
167.6000,0.1472
167.6500,0.1501
167.7000,0.1540
167.7500,0.1672
167.8000,0.1618
167.8500,0.1713
167.9000,0.1696
167.9500,0.1708
168.0000,0.1761
168.0500,0.1749
168.1000,0.1803
168.1500,0.1772
168.2000,0.1819
168.2500,0.1844
168.3000,0.1787
168.3500,0.1853
168.4000,0.1799
168.4500,0.1799
168.5000,0.1744
168.5500,0.1634
168.6000,0.1711
168.6500,0.1667
168.7000,0.1703
168.7500,0.1716
168.8000,0.1656
168.8500,0.1690
168.9000,0.1582
168.9500,0.1578
169.0000,0.1484
169.0500,0.1477
169.1000,0.1496
169.1500,0.1416
169.2000,0.1379
169.2500,0.1278
169.3000,0.1310
169.3500,0.1202
169.4000,0.1213
169.4500,0.1161
169.5000,0.1112
169.5500,0.1070
169.6000,0.1019
169.6500,0.1050
169.7000,0.0704
169.7500,0.0813
169.8000,0.0747
169.8500,0.0746
169.9000,0.0739
169.9500,0.0757
170.0000,0.0782
170.0500,0.0681
170.1000,0.0668
170.1500,0.0603
170.2000,0.0654
170.2500,0.0563
170.3000,0.0609
170.3500,0.0525
170.4000,0.0539
170.4500,0.0476
170.5000,0.0531
170.5500,0.0504
170.6000,0.0476
170.6500,0.0468
170.7000,0.0481
170.7500,0.0520
170.8000,0.0507
170.8500,0.0520
170.9000,0.0479
170.9500,0.0546
171.0000,0.0501
171.0500,0.0574
171.1000,0.0511
171.1500,0.0566
171.2000,0.0546
171.2500,0.0627
171.3000,0.0648
171.3500,0.0634
171.4000,0.0666
171.4500,0.0715
171.5000,0.0754
171.5500,0.0776
171.6000,0.0786
171.6500,0.0747
171.7000,0.0842
171.7500,0.0812
171.8000,0.0920
171.8500,0.0904
171.9000,0.0943
171.9500,0.0952
172.0000,0.0954
172.0500,0.1015
172.1000,0.1016
172.1500,0.1077
172.2000,0.1044
172.2500,0.1056
172.3000,0.1069
172.3500,0.1082
172.4000,0.1127
172.4500,0.1111
172.5000,0.1165
172.5500,0.1105
172.6000,0.1147
172.6500,0.1112
172.7000,0.1161
172.7500,0.1158
172.8000,0.1167
172.8500,0.1155
172.9000,0.1113
172.9500,0.1172
173.0000,0.1100
173.0500,0.1154
173.1000,0.1099
173.1500,0.1123
173.2000,0.1061
173.2500,0.1054
173.3000,0.1100
173.3500,0.1025
173.4000,0.1064
173.4500,0.0931
173.5000,0.0951
173.5500,0.0927
173.6000,0.0940
173.6500,0.0965
173.7000,0.0893
173.7500,0.0871
173.8000,0.0807
173.8500,0.0844
173.9000,0.0754
173.9500,0.0796
174.0000,0.0775
174.0500,0.0762
174.1000,0.0725
174.1500,0.0672
174.2000,0.0682
174.2500,0.0626
174.3000,0.0658
174.3500,0.0578
174.4000,0.0616
174.4500,0.0539
174.5000,0.0591
174.5500,0.0523
174.6000,0.0554
174.6500,0.0477
174.7000,0.0508
174.7500,0.0510
174.8000,0.0493
174.8500,0.0473
174.9000,0.0436
174.9500,0.0496
175.0000,0.0434
175.0500,0.0480
175.1000,0.0406
175.1500,0.0460
175.2000,0.0399
175.2500,0.0454
175.3000,0.0434
175.3500,0.0469
175.4000,0.0421
175.4500,0.0423
175.5000,0.0474
175.5500,0.0442
175.6000,0.0473
175.6500,0.0412
175.7000,0.0466
175.7500,0.0430
175.8000,0.0496
175.8500,0.0456
175.9000,0.0516
175.9500,0.0452
176.0000,0.0489
176.0500,0.0520
176.1000,0.0526
176.1500,0.0515
176.2000,0.0490
176.2500,0.0557
176.3000,0.0518
176.3500,0.0567
176.4000,0.0507
176.4500,0.0566
176.5000,0.0520
176.5500,0.0588
176.6000,0.0547
176.6500,0.0601
176.7000,0.0538
176.7500,0.0594
176.8000,0.0590
176.8500,0.0613
176.9000,0.0569
176.9500,0.0577
177.0000,0.0618
177.0500,0.0601
177.1000,0.0600
177.1500,0.0560
177.2000,0.0576
177.2500,0.0574
177.3000,0.0618
177.3500,0.0548
177.4000,0.0593
177.4500,0.0541
177.5000,0.0612
177.5500,0.0559
177.6000,0.0599
177.6500,0.0533
177.7000,0.0577
177.7500,0.0567
177.8000,0.0578
177.8500,0.0538
177.9000,0.0525
177.9500,0.0573
178.0000,0.0537
178.0500,0.0547
178.1000,0.0482
178.1500,0.0518
178.2000,0.0476
178.2500,0.0531
178.3000,0.0478
178.3500,0.0521
178.4000,0.0455
178.4500,0.0493
178.5000,0.0489
178.5500,0.0491
178.6000,0.0461
178.6500,0.0435
178.7000,0.0433
178.7500,0.0439
178.8000,0.0480
178.8500,0.0412
178.9000,0.0458
178.9500,0.0401
179.0000,0.0460
179.0500,0.0425
179.1000,0.0465
179.1500,0.0402
179.2000,0.0414
179.2500,0.0385
179.3000,0.0429
179.3500,0.0439
179.4000,0.0378
179.4500,0.0409
179.5000,0.0385
179.5500,0.0446
179.6000,0.0385
179.6500,0.0441
179.7000,0.0371
179.7500,0.0420
179.8000,0.0373
179.8500,0.0433
179.9000,0.0405
179.9500,0.0386
180.0000,0.0382
180.0500,0.0401
180.1000,0.0437
180.1500,0.0368
180.2000,0.0417
180.2500,0.0372
180.3000,0.0436
180.3500,0.0393
180.4000,0.0442
180.4500,0.0382
180.5000,0.0405
180.5500,0.0370
180.6000,0.0418
180.6500,0.0420
180.7000,0.0373
180.7500,0.0399
180.8000,0.0386
180.8500,0.0440
180.9000,0.0376
180.9500,0.0437
181.0000,0.0369
181.0500,0.0422
181.1000,0.0377
181.1500,0.0440
181.2000,0.0387
181.2500,0.0392
181.3000,0.0376
181.3500,0.0409
181.4000,0.0428
181.4500,0.0371
181.5000,0.0407
181.5500,0.0377
181.6000,0.0441
181.6500,0.0381
181.7000,0.0435
181.7500,0.0366
181.8000,0.0418
181.8500,0.0367
181.9000,0.0432
181.9500,0.0393
182.0000,0.0382
182.0500,0.0373
182.1000,0.0399
182.1500,0.0425
182.2000,0.0362
182.2500,0.0406
182.3000,0.0369
182.3500,0.0429
182.4000,0.0387
182.4500,0.0430
182.5000,0.0361
182.5500,0.0413
182.6000,0.0360
182.6500,0.0423
182.7000,0.0384
182.7500,0.0375
182.8000,0.0364
182.8500,0.0393
182.9000,0.0417
182.9500,0.0356
183.0000,0.0397
183.0500,0.0364
183.1000,0.0428
183.1500,0.0380
183.2000,0.0426
183.2500,0.0360
183.3000,0.0406
183.3500,0.0358
183.4000,0.0425
183.4500,0.0378
183.5000,0.0383
183.5500,0.0363
183.6000,0.0399
183.6500,0.0413
183.7000,0.0420
183.7500,0.0400
183.8000,0.0372
183.8500,0.0433
183.9000,0.0389
183.9500,0.0435
184.0000,0.0369
184.0500,0.0417
184.1000,0.0376
184.1500,0.0438
184.2000,0.0398
184.2500,0.0396
184.3000,0.0391
184.3500,0.0420
184.4000,0.0448
184.4500,0.0437
184.5000,0.0446
184.5500,0.0396
184.6000,0.0465
184.6500,0.0417
184.7000,0.0476
184.7500,0.0418
184.8000,0.0448
184.8500,0.0419
184.9000,0.0470
184.9500,0.0472
185.0000,0.0494
185.0500,0.0466
185.1000,0.0453
185.1500,0.0513
185.2000,0.0481
185.2500,0.0518
185.3000,0.0452
185.3500,0.0518
185.4000,0.0471
185.4500,0.0540
185.5000,0.0498
185.5500,0.0498
185.6000,0.0490
185.6500,0.0532
185.7000,0.0549
185.7500,0.0562
185.8000,0.0540
185.8500,0.0518
185.9000,0.0579
185.9500,0.0546
186.0000,0.0577
186.0500,0.0515
186.1000,0.0578
186.1500,0.0530
186.2000,0.0592
186.2500,0.0537
186.3000,0.0559
186.3500,0.0524
186.4000,0.0584
186.4500,0.0562
186.5000,0.0593
186.5500,0.0544
186.6000,0.0555
186.6500,0.0583
186.7000,0.0568
186.7500,0.0558
186.8000,0.0519
186.8500,0.0584
186.9000,0.0528
186.9500,0.0569
187.0000,0.0499
187.0500,0.0550
187.1000,0.0490
187.1500,0.0546
187.2000,0.0503
187.2500,0.0539
187.3000,0.0474
187.3500,0.0502
187.4000,0.0517
187.4500,0.0498
187.5000,0.0489
187.5500,0.0448
187.6000,0.0501
187.6500,0.0436
187.7000,0.0494
187.7500,0.0423
187.8000,0.0474
187.8500,0.0405
187.9000,0.0453
187.9500,0.0444
188.0000,0.0455
188.0500,0.0418
188.1000,0.0403
188.1500,0.0460
188.2000,0.0405
188.2500,0.0445
188.3000,0.0380
188.3500,0.0434
188.4000,0.0381
188.4500,0.0444
188.5000,0.0407
188.5500,0.0455
188.6000,0.0395
188.6500,0.0421
188.7000,0.0454
188.7500,0.0448
188.8000,0.0458
188.8500,0.0409
188.9000,0.0476
188.9500,0.0435
189.0000,0.0499
189.0500,0.0453
189.1000,0.0536
189.1500,0.0479
189.2000,0.0530
189.2500,0.0536
189.3000,0.0569
189.3500,0.0535
189.4000,0.0539
189.4500,0.0595
189.5000,0.0588
189.5500,0.0616
189.6000,0.0581
189.6500,0.0652
189.7000,0.0621
189.7500,0.0684
189.8000,0.0623
189.8500,0.0699
189.9000,0.0650
189.9500,0.0748
190.0000,0.0733
190.0500,0.0776
190.1000,0.0734
190.1500,0.0728
190.2000,0.0788
190.2500,0.0753
190.3000,0.0817
190.3500,0.0755
190.4000,0.0829
190.4500,0.0770
190.5000,0.0817
190.5500,0.0841
190.6000,0.0831
190.6500,0.0839
190.7000,0.0789
190.7500,0.0838
190.8000,0.0797
190.8500,0.0857
190.9000,0.0821
190.9500,0.0854
191.0000,0.0813
191.0500,0.0797
191.1000,0.0795
191.1500,0.0784
191.2000,0.0831
191.2500,0.0763
191.3000,0.0808
191.3500,0.0735
191.4000,0.0755
191.4500,0.0776
191.5000,0.0744
191.5500,0.0752
191.6000,0.0688
191.6500,0.0730
191.7000,0.0649
191.7500,0.0697
191.8000,0.0645
191.8500,0.0677
191.9000,0.0612
191.9500,0.0630
192.0000,0.0626
192.0500,0.0630
192.1000,0.0578
192.1500,0.0563
192.2000,0.0608
192.2500,0.0525
192.3000,0.0540
192.3500,0.0479
192.4000,0.0495
192.4500,0.0464
192.5000,0.0520
192.5500,0.0459
192.6000,0.0485
192.6500,0.0414
192.7000,0.0452
192.7500,0.0464
192.8000,0.0451
192.8500,0.0437
192.9000,0.0401
192.9500,0.0415
193.0000,0.0413
193.0500,0.0465
193.1000,0.0401
193.1500,0.0461
193.2000,0.0402
193.2500,0.0458
193.3000,0.0458
193.3500,0.0482
193.4000,0.0462
193.4500,0.0461
193.5000,0.0468
193.5500,0.0494
193.6000,0.0537
193.6500,0.0479
193.7000,0.0555
193.7500,0.0517
193.8000,0.0595
193.8500,0.0546
193.9000,0.0637
193.9500,0.0576
194.0000,0.0655
194.0500,0.0654
194.1000,0.0688
194.1500,0.0641
194.2000,0.0682
194.2500,0.0673
194.3000,0.0724
194.3500,0.0752
194.4000,0.0708
194.4500,0.0786
194.5000,0.0737
194.5500,0.0821
194.6000,0.0796
194.6500,0.0852
194.7000,0.0815
194.7500,0.0804
194.8000,0.0833
194.8500,0.0829
194.9000,0.0891
194.9500,0.0841
195.0000,0.0905
195.0500,0.0856
195.1000,0.0866
195.1500,0.0858
195.2000,0.0869
195.2500,0.0913
195.3000,0.0846
195.3500,0.0908
195.4000,0.0840
195.4500,0.0871
195.5000,0.0829
195.5500,0.0858
195.6000,0.0881
195.6500,0.0811
195.7000,0.0861
195.7500,0.0791
195.8000,0.0840
195.8500,0.0828
195.9000,0.0813
195.9500,0.0795
196.0000,0.0741
196.0500,0.0746
196.1000,0.0711
196.1500,0.0766
196.2000,0.0695
196.2500,0.0707
196.3000,0.0632
196.3500,0.0659
196.4000,0.0601
196.4500,0.0647
196.5000,0.0619
196.5500,0.0588
196.6000,0.0569
196.6500,0.0576
196.7000,0.0594
196.7500,0.0517
196.8000,0.0543
196.8500,0.0487
196.9000,0.0544
196.9500,0.0481
197.0000,0.0516
197.0500,0.0442
197.1000,0.0475
197.1500,0.0418
197.2000,0.0465
197.2500,0.0455
197.3000,0.0412
197.3500,0.0424
197.4000,0.0410
197.4500,0.0459
197.5000,0.0395
197.5500,0.0456
197.6000,0.0386
197.6500,0.0442
197.7000,0.0395
197.7500,0.0462
197.8000,0.0431
197.8500,0.0422
197.9000,0.0429
197.9500,0.0449
198.0000,0.0487
198.0500,0.0427
198.1000,0.0502
198.1500,0.0451
198.2000,0.0517
198.2500,0.0495
198.3000,0.0545
198.3500,0.0495
198.4000,0.0534
198.4500,0.0507
198.5000,0.0585
198.5500,0.0574
198.6000,0.0543
198.6500,0.0576
198.7000,0.0609
198.7500,0.0675
198.8000,0.0607
198.8500,0.0671
198.9000,0.0629
198.9500,0.0703
199.0000,0.0659
199.0500,0.0724
199.1000,0.0670
199.1500,0.0713
199.2000,0.0681
199.2500,0.0744
199.3000,0.0745
199.3500,0.0698
199.4000,0.0738
199.4500,0.0718
199.5000,0.0783
199.5500,0.0746
199.6000,0.0795
199.6500,0.0742
199.7000,0.0744
199.7500,0.0738
199.8000,0.0756
199.8500,0.0792
199.9000,0.0723
199.9500,0.0781
200.0000,0.0711
200.0500,0.0751
200.1000,0.0698
200.1500,0.0760
200.2000,0.0723
200.2500,0.0686
200.3000,0.0694
200.3500,0.0686
200.4000,0.0730
200.4500,0.0654
200.5000,0.0696
200.5500,0.0620
200.6000,0.0667
200.6500,0.0608
200.7000,0.0671
200.7500,0.0604
200.8000,0.0570
200.8500,0.0543
200.9000,0.0589
200.9500,0.0574
201.0000,0.0520
201.0500,0.0532
201.1000,0.0517
201.1500,0.0560
201.2000,0.0491
201.2500,0.0538
201.3000,0.0457
201.3500,0.0510
201.4000,0.0438
201.4500,0.0496
201.5000,0.0451
201.5500,0.0441
201.6000,0.0429
201.6500,0.0443
201.7000,0.0473
201.7500,0.0408
201.8000,0.0451
201.8500,0.0381
201.9000,0.0445
201.9500,0.0389
202.0000,0.0446
202.0500,0.0383
202.1000,0.0407
202.1500,0.0374
202.2000,0.0425
202.2500,0.0425
202.3000,0.0378
202.3500,0.0405
202.4000,0.0388
202.4500,0.0450
202.5000,0.0391
202.5500,0.0459
202.6000,0.0389
202.6500,0.0438
202.7000,0.0402
202.7500,0.0464
202.8000,0.0444
202.8500,0.0417
202.9000,0.0437
202.9500,0.0444
203.0000,0.0499
203.0500,0.0434
203.1000,0.0501
203.1500,0.0442
203.2000,0.0499
203.2500,0.0461
203.3000,0.0526
203.3500,0.0482
203.4000,0.0487
203.4500,0.0473
203.5000,0.0528
203.5500,0.0538
203.6000,0.0487
203.6500,0.0521
203.7000,0.0499
203.7500,0.0559
203.8000,0.0503
203.8500,0.0561
203.9000,0.0493
203.9500,0.0550
204.0000,0.0501
204.0500,0.0565
204.1000,0.0523
204.1500,0.0524
204.2000,0.0506
204.2500,0.0543
204.3000,0.0558
204.3500,0.0499
204.4000,0.0538
204.4500,0.0507
204.5000,0.0564
204.5500,0.0516
204.6000,0.0559
204.6500,0.0488
204.7000,0.0539
204.7500,0.0485
204.8000,0.0539
204.8500,0.0500
204.9000,0.0488
204.9500,0.0471
205.0000,0.0500
205.0500,0.0521
205.1000,0.0454
205.1500,0.0497
205.2000,0.0451
205.2500,0.0510
205.3000,0.0451
205.3500,0.0506
205.4000,0.0438
205.4500,0.0468
205.5000,0.0418
205.5500,0.0465
205.6000,0.0463
205.6500,0.0421
205.7000,0.0435
205.7500,0.0418
205.8000,0.0471
205.8500,0.0425
205.9000,0.0460
205.9500,0.0391
206.0000,0.0437
206.0500,0.0383
206.1000,0.0445
206.1500,0.0414
206.2000,0.0392
206.2500,0.0391
206.3000,0.0399
206.3500,0.0437
206.4000,0.0369
206.4500,0.0422
206.5000,0.0365
206.5500,0.0430
206.6000,0.0375
206.6500,0.0434
206.7000,0.0369
206.7500,0.0395
206.8000,0.0359
206.8500,0.0402
206.9000,0.0406
206.9500,0.0363
207.0000,0.0378
207.0500,0.0371
207.1000,0.0425
207.1500,0.0392
207.2000,0.0418
207.2500,0.0359
207.3000,0.0414
207.3500,0.0359
207.4000,0.0427
207.4500,0.0376
207.5000,0.0385
207.5500,0.0366
207.6000,0.0401
207.6500,0.0414
207.7000,0.0359
207.7500,0.0394
207.8000,0.0371
207.8500,0.0428
207.9000,0.0390
207.9500,0.0427
208.0000,0.0360
208.0500,0.0414
208.1000,0.0365
208.1500,0.0428
208.2000,0.0385
208.2500,0.0382
208.3000,0.0372
208.3500,0.0399
208.4000,0.0427
208.4500,0.0415
208.5000,0.0408
208.5500,0.0367
208.6000,0.0436
208.6500,0.0379
208.7000,0.0434
208.7500,0.0370
208.8000,0.0403
208.8500,0.0365
208.9000,0.0420
208.9500,0.0406
209.0000,0.0371
209.0500,0.0386
209.1000,0.0383
209.1500,0.0434
209.2000,0.0403
209.2500,0.0421
209.3000,0.0365
209.3500,0.0425
209.4000,0.0374
209.4500,0.0436
209.5000,0.0378
209.5500,0.0393
209.6000,0.0365
209.6500,0.0406
209.7000,0.0416
209.7500,0.0423
209.8000,0.0401
209.8500,0.0374
209.9000,0.0436
209.9500,0.0390
210.0000,0.0430
210.0500,0.0368
210.1000,0.0411
210.1500,0.0361
