tempo,intensidade
219.9500,0.0427
219.9750,0.0510
220.0000,0.0480
220.0250,0.0419
220.0500,0.0427
220.0750,0.0506
220.1000,0.0467
220.1250,0.0419
220.1500,0.0430
220.1750,0.0494
220.2000,0.0438
220.2250,0.0410
220.2500,0.0436
220.2750,0.0479
220.3000,0.0429
220.3250,0.0411
220.3500,0.0453
220.3750,0.0497
220.4000,0.0416
220.4250,0.0423
220.4500,0.0464
220.4750,0.0493
220.5000,0.0416
220.5250,0.0432
220.5500,0.0480
220.5750,0.0496
220.6000,0.0416
220.6250,0.0442
220.6500,0.0493
220.6750,0.0487
220.7000,0.0424
220.7250,0.0455
220.7500,0.0515
220.7750,0.0488
220.8000,0.0443
220.8250,0.0480
220.8500,0.0522
220.8750,0.0486
220.9000,0.0452
220.9250,0.0493
220.9500,0.0526
220.9750,0.0483
221.0000,0.0472
221.0250,0.0516
221.0500,0.0529
221.0750,0.0473
221.1000,0.0455
221.1250,0.0529
221.1500,0.0516
221.1750,0.0463
221.2000,0.0457
221.2250,0.0542
221.2500,0.0509
221.2750,0.0462
221.3000,0.0472
221.3250,0.0542
221.3500,0.0501
221.3750,0.0466
221.4000,0.0488
221.4250,0.0541
221.4500,0.0487
221.4750,0.0464
221.5000,0.0500
221.5250,0.0525
221.5500,0.0474
221.5750,0.0473
221.6000,0.0513
221.6250,0.0547
221.6500,0.0461
221.6750,0.0474
221.7000,0.0524
221.7250,0.0538
221.7500,0.0451
221.7750,0.0482
221.8000,0.0532
221.8250,0.0522
221.8500,0.0454
221.8750,0.0484
221.9000,0.0534
221.9250,0.0499
221.9500,0.0453
221.9750,0.0493
222.0000,0.0526
222.0250,0.0484
222.0500,0.0457
222.0750,0.0501
222.1000,0.0523
222.1250,0.0471
222.1500,0.0458
222.1750,0.0501
222.2000,0.0502
222.2250,0.0449
222.2500,0.0434
222.2750,0.0512
222.3000,0.0487
222.3250,0.0433
222.3500,0.0438
222.3750,0.0511
222.4000,0.0476
222.4250,0.0426
222.4500,0.0437
222.4750,0.0508
222.5000,0.0464
222.5250,0.0424
222.5500,0.0448
222.5750,0.0503
222.6000,0.0445
222.6250,0.0426
222.6500,0.0451
222.6750,0.0489
222.7000,0.0432
222.7250,0.0429
222.7500,0.0477
222.7750,0.0477
222.8000,0.0434
222.8250,0.0439
222.8500,0.0484
222.8750,0.0514
222.9000,0.0430
222.9250,0.0463
222.9500,0.0513
222.9750,0.0513
223.0000,0.0439
223.0250,0.0470
223.0500,0.0523
223.0750,0.0507
223.1000,0.0448
223.1250,0.0488
223.1500,0.0535
223.1750,0.0504
223.2000,0.0461
223.2250,0.0506
223.2500,0.0538
223.2750,0.0496
223.3000,0.0472
223.3250,0.0527
223.3500,0.0546
223.3750,0.0491
223.4000,0.0494
223.4250,0.0540
223.4500,0.0544
223.4750,0.0484
223.5000,0.0511
223.5250,0.0559
223.5500,0.0525
223.5750,0.0471
223.6000,0.0487
223.6250,0.0554
223.6500,0.0520
223.6750,0.0468
223.7000,0.0500
223.7250,0.0554
223.7500,0.0502
223.7750,0.0473
223.8000,0.0507
223.8250,0.0540
223.8500,0.0486
223.8750,0.0480
223.9000,0.0527
223.9250,0.0522
223.9500,0.0467
223.9750,0.0490
224.0000,0.0532
224.0250,0.0546
224.0500,0.0465
224.0750,0.0496
224.1000,0.0541
224.1250,0.0532
224.1500,0.0459
224.1750,0.0498
224.2000,0.0544
224.2250,0.0509
224.2500,0.0457
224.2750,0.0506
224.3000,0.0538
224.3250,0.0497
224.3500,0.0457
224.3750,0.0497
224.4000,0.0529
224.4250,0.0481
224.4500,0.0464
224.4750,0.0505
224.5000,0.0513
224.5250,0.0459
224.5500,0.0465
224.5750,0.0513
224.6000,0.0495
224.6250,0.0440
224.6500,0.0467
224.6750,0.0513
224.7000,0.0482
224.7250,0.0429
224.7500,0.0470
224.7750,0.0512
224.8000,0.0473
224.8250,0.0429
224.8500,0.0448
224.8750,0.0506
224.9000,0.0461
224.9250,0.0430
224.9500,0.0455
224.9750,0.0506
225.0000,0.0447
225.0250,0.0432
225.0500,0.0475
225.0750,0.0494
225.1000,0.0439
225.1250,0.0444
225.1500,0.0485
225.1750,0.0484
225.2000,0.0437
225.2250,0.0455
225.2500,0.0502
225.2750,0.0477
225.3000,0.0442
225.3250,0.0469
225.3500,0.0523
225.3750,0.0512
225.4000,0.0455
225.4250,0.0492
225.4500,0.0535
225.4750,0.0505
225.5000,0.0467
225.5250,0.0508
225.5500,0.0543
225.5750,0.0502
225.6000,0.0478
225.6250,0.0528
225.6500,0.0542
225.6750,0.0492
225.7000,0.0494
225.7250,0.0542
225.7500,0.0540
225.7750,0.0478
225.8000,0.0508
225.8250,0.0550
225.8500,0.0526
225.8750,0.0472
225.9000,0.0520
225.9250,0.0555
225.9500,0.0515
225.9750,0.0470
226.0000,0.0490
226.0250,0.0546
226.0500,0.0494
226.0750,0.0466
226.1000,0.0504
226.1250,0.0531
226.1500,0.0477
226.1750,0.0466
226.2000,0.0506
226.2250,0.0509
226.2500,0.0462
226.2750,0.0474
226.3000,0.0528
226.3250,0.0491
226.3500,0.0455
226.3750,0.0477
226.4000,0.0523
226.4250,0.0468
226.4500,0.0449
226.4750,0.0487
226.5000,0.0529
226.5250,0.0498
226.5500,0.0449
226.5750,0.0491
226.6000,0.0521
226.6250,0.0479
226.6500,0.0450
226.6750,0.0492
226.7000,0.0520
226.7250,0.0470
226.7500,0.0449
226.7750,0.0499
226.8000,0.0501
226.8250,0.0447
226.8500,0.0453
226.8750,0.0508
226.9000,0.0485
226.9250,0.0426
226.9500,0.0464
226.9750,0.0508
227.0000,0.0475
227.0250,0.0424
227.0500,0.0475
227.0750,0.0510
227.1000,0.0462
227.1250,0.0422
227.1500,0.0482
227.1750,0.0501
227.2000,0.0448
227.2250,0.0430
227.2500,0.0454
227.2750,0.0493
227.3000,0.0436
227.3250,0.0432
227.3500,0.0471
227.3750,0.0485
227.4000,0.0431
227.4250,0.0445
227.4500,0.0491
227.4750,0.0475
227.5000,0.0436
227.5250,0.0464
227.5500,0.0508
227.5750,0.0472
227.6000,0.0438
227.6250,0.0470
227.6500,0.0524
227.6750,0.0461
227.7000,0.0451
227.7250,0.0495
227.7500,0.0533
227.7750,0.0500
227.8000,0.0462
227.8250,0.0508
227.8500,0.0529
227.8750,0.0491
227.9000,0.0471
227.9250,0.0519
227.9500,0.0530
227.9750,0.0480
228.0000,0.0480
228.0250,0.0533
228.0500,0.0524
228.0750,0.0468
228.1000,0.0499
228.1250,0.0540
228.1500,0.0506
228.1750,0.0458
228.2000,0.0509
228.2250,0.0539
228.2500,0.0494
228.2750,0.0456
228.3000,0.0516
228.3250,0.0533
228.3500,0.0475
228.3750,0.0454
228.4000,0.0524
228.4250,0.0517
228.4500,0.0459
228.4750,0.0452
228.5000,0.0494
228.5250,0.0501
228.5500,0.0440
228.5750,0.0449
228.6000,0.0497
228.6250,0.0487
228.6500,0.0435
228.6750,0.0454
228.7000,0.0500
228.7250,0.0468
228.7500,0.0430
228.7750,0.0454
228.8000,0.0514
228.8250,0.0441
228.8500,0.0430
228.8750,0.0457
228.9000,0.0506
228.9250,0.0428
228.9500,0.0426
228.9750,0.0462
229.0000,0.0498
229.0250,0.0417
229.0500,0.0427
229.0750,0.0477
229.1000,0.0498
229.1250,0.0444
229.1500,0.0429
229.1750,0.0483
229.2000,0.0484
229.2250,0.0426
229.2500,0.0442
229.2750,0.0495
229.3000,0.0473
229.3250,0.0414
229.3500,0.0451
229.3750,0.0497
229.4000,0.0466
229.4250,0.0415
229.4500,0.0459
229.4750,0.0494
229.5000,0.0455
229.5250,0.0411
229.5500,0.0477
229.5750,0.0498
229.6000,0.0449
229.6250,0.0419
229.6500,0.0492
229.6750,0.0497
229.7000,0.0440
229.7250,0.0421
229.7500,0.0508
229.7750,0.0485
229.8000,0.0431
229.8250,0.0438
229.8500,0.0510
229.8750,0.0479
229.9000,0.0433
229.9250,0.0443
229.9500,0.0487
229.9750,0.0469
230.0000,0.0432
230.0250,0.0460
230.0500,0.0504
230.0750,0.0458
230.1000,0.0434
230.1250,0.0470
230.1500,0.0520
230.1750,0.0447
230.2000,0.0439
230.2250,0.0481
230.2500,0.0518
230.2750,0.0438
230.3000,0.0445
230.3250,0.0492
230.3500,0.0517
230.3750,0.0438
230.4000,0.0456
230.4250,0.0502
230.4500,0.0512
230.4750,0.0456
230.5000,0.0459
230.5250,0.0512
230.5500,0.0500
230.5750,0.0437
230.6000,0.0471
230.6250,0.0514
230.6500,0.0484
230.6750,0.0430
230.7000,0.0483
230.7250,0.0515
230.7500,0.0471
230.7750,0.0424
230.8000,0.0484
230.8250,0.0505
230.8500,0.0453
230.8750,0.0419
230.9000,0.0495
230.9250,0.0491
230.9500,0.0431
230.9750,0.0423
231.0000,0.0499
231.0250,0.0478
231.0500,0.0417
231.0750,0.0424
231.1000,0.0498
231.1250,0.0455
231.1500,0.0414
231.1750,0.0429
231.2000,0.0476
231.2250,0.0445
231.2500,0.0406
231.2750,0.0430
231.3000,0.0487
231.3250,0.0420
231.3500,0.0407
231.3750,0.0439
231.4000,0.0488
231.4250,0.0410
231.4500,0.0410
231.4750,0.0449
231.5000,0.0483
231.5250,0.0408
231.5500,0.0418
231.5750,0.0464
231.6000,0.0483
231.6250,0.0400
231.6500,0.0421
231.6750,0.0477
231.7000,0.0474
231.7250,0.0395
231.7500,0.0438
231.7750,0.0492
231.8000,0.0462
231.8250,0.0404
231.8500,0.0443
231.8750,0.0485
231.9000,0.0453
231.9250,0.0403
231.9500,0.0459
231.9750,0.0492
232.0000,0.0441
232.0250,0.0402
232.0500,0.0475
232.0750,0.0484
232.1000,0.0429
232.1250,0.0408
232.1500,0.0489
232.1750,0.0476
232.2000,0.0422
232.2250,0.0412
232.2500,0.0494
232.2750,0.0471
232.3000,0.0414
232.3250,0.0422
232.3500,0.0498
232.3750,0.0460
232.4000,0.0411
232.4250,0.0424
232.4500,0.0494
232.4750,0.0452
232.5000,0.0413
232.5250,0.0440
232.5500,0.0491
232.5750,0.0436
232.6000,0.0415
232.6250,0.0448
232.6500,0.0497
232.6750,0.0417
232.7000,0.0418
232.7250,0.0455
232.7500,0.0494
232.7750,0.0408
232.8000,0.0425
232.8250,0.0467
232.8500,0.0489
232.8750,0.0408
232.9000,0.0426
232.9250,0.0481
232.9500,0.0483
232.9750,0.0407
233.0000,0.0432
233.0250,0.0485
233.0500,0.0464
233.0750,0.0404
233.1000,0.0438
233.1250,0.0482
233.1500,0.0452
233.1750,0.0403
233.2000,0.0451
233.2250,0.0479
233.2500,0.0435
233.2750,0.0391
233.3000,0.0459
233.3250,0.0471
233.3500,0.0418
233.3750,0.0390
233.4000,0.0470
233.4250,0.0461
233.4500,0.0405
233.4750,0.0392
233.5000,0.0467
233.5250,0.0449
233.5500,0.0391
233.5750,0.0401
233.6000,0.0470
233.6250,0.0436
233.6500,0.0384
233.6750,0.0400
233.7000,0.0469
233.7250,0.0423
233.7500,0.0378
233.7750,0.0408
233.8000,0.0468
233.8250,0.0405
233.8500,0.0385
233.8750,0.0424
233.9000,0.0468
233.9250,0.0388
233.9500,0.0391
233.9750,0.0437
234.0000,0.0467
234.0250,0.0381
234.0500,0.0401
234.0750,0.0449
234.1000,0.0459
234.1250,0.0380
234.1500,0.0403
234.1750,0.0457
234.2000,0.0452
234.2250,0.0383
234.2500,0.0419
234.2750,0.0464
234.3000,0.0448
234.3250,0.0388
234.3500,0.0422
234.3750,0.0462
234.4000,0.0436
234.4250,0.0388
234.4500,0.0442
234.4750,0.0465
234.5000,0.0427
234.5250,0.0382
234.5500,0.0456
234.5750,0.0457
234.6000,0.0404
234.6250,0.0386
234.6500,0.0464
234.6750,0.0449
234.7000,0.0393
234.7250,0.0388
234.7500,0.0467
234.7750,0.0438
234.8000,0.0387
234.8250,0.0392
234.8500,0.0465
234.8750,0.0427
234.9000,0.0380
234.9250,0.0398
234.9500,0.0461
234.9750,0.0406
235.0000,0.0383
235.0250,0.0406
235.0500,0.0462
235.0750,0.0393
235.1000,0.0379
235.1250,0.0418
235.1500,0.0463
235.1750,0.0380
235.2000,0.0390
235.2250,0.0434
235.2500,0.0456
235.2750,0.0376
235.3000,0.0388
235.3250,0.0440
235.3500,0.0452
235.3750,0.0372
235.4000,0.0396
235.4250,0.0451
235.4500,0.0448
235.4750,0.0378
235.5000,0.0406
235.5250,0.0455
235.5500,0.0431
235.5750,0.0374
235.6000,0.0412
235.6250,0.0452
235.6500,0.0421
235.6750,0.0377
235.7000,0.0432
235.7250,0.0446
235.7500,0.0405
235.7750,0.0366
235.8000,0.0443
235.8250,0.0436
235.8500,0.0392
235.8750,0.0368
235.9000,0.0448
235.9250,0.0435
235.9500,0.0378
235.9750,0.0376
236.0000,0.0448
236.0250,0.0419
236.0500,0.0367
236.0750,0.0385
236.1000,0.0445
236.1250,0.0405
236.1500,0.0368
236.1750,0.0385
236.2000,0.0443
236.2250,0.0389
236.2500,0.0367
236.2750,0.0400
236.3000,0.0434
236.3250,0.0379
236.3500,0.0366
236.3750,0.0409
236.4000,0.0450
236.4250,0.0369
236.4500,0.0375
236.4750,0.0423
236.5000,0.0443
236.5250,0.0365
236.5500,0.0381
236.5750,0.0435
236.6000,0.0436
236.6250,0.0364
236.6500,0.0392
236.6750,0.0441
236.7000,0.0430
236.7250,0.0367
236.7500,0.0401
236.7750,0.0438
236.8000,0.0418
236.8250,0.0369
236.8500,0.0411
236.8750,0.0445
236.9000,0.0408
236.9250,0.0374
236.9500,0.0423
236.9750,0.0443
237.0000,0.0393
237.0250,0.0363
237.0500,0.0432
237.0750,0.0433
237.1000,0.0379
237.1250,0.0359
237.1500,0.0439
237.1750,0.0426
237.2000,0.0369
237.2250,0.0365
237.2500,0.0443
237.2750,0.0417
237.3000,0.0362
237.3250,0.0375
237.3500,0.0443
237.3750,0.0402
237.4000,0.0363
237.4250,0.0387
237.4500,0.0439
237.4750,0.0388
237.5000,0.0359
237.5250,0.0395
237.5500,0.0426
237.5750,0.0372
237.6000,0.0365
237.6250,0.0408
237.6500,0.0438
237.6750,0.0361
237.7000,0.0372
237.7250,0.0419
237.7500,0.0436
237.7750,0.0355
237.8000,0.0374
237.8250,0.0427
237.8500,0.0434
237.8750,0.0360
237.9000,0.0383
237.9250,0.0430
237.9500,0.0428
237.9750,0.0362
238.0000,0.0399
238.0250,0.0439
238.0500,0.0417
238.0750,0.0362
238.1000,0.0404
238.1250,0.0437
238.1500,0.0403
238.1750,0.0369
238.2000,0.0417
238.2250,0.0434
238.2500,0.0393
238.2750,0.0358
238.3000,0.0430
238.3250,0.0430
238.3500,0.0372
238.3750,0.0362
238.4000,0.0433
238.4250,0.0421
238.4500,0.0365
238.4750,0.0363
238.5000,0.0441
238.5250,0.0405
238.5500,0.0353
238.5750,0.0373
238.6000,0.0436
238.6250,0.0395
238.6500,0.0355
238.6750,0.0376
238.7000,0.0430
238.7250,0.0376
238.7500,0.0358
238.7750,0.0389
238.8000,0.0424
238.8250,0.0366
238.8500,0.0359
238.8750,0.0400
238.9000,0.0436
238.9250,0.0354
238.9500,0.0367
238.9750,0.0411
239.0000,0.0429
239.0250,0.0349
239.0500,0.0372
239.0750,0.0420
239.1000,0.0425
239.1250,0.0351
239.1500,0.0388
239.1750,0.0434
239.2000,0.0419
239.2250,0.0361
239.2500,0.0392
239.2750,0.0437
239.3000,0.0409
239.3250,0.0363
239.3500,0.0408
239.3750,0.0431
239.4000,0.0397
239.4250,0.0364
239.4500,0.0418
239.4750,0.0435
239.5000,0.0385
239.5250,0.0355
239.5500,0.0426
239.5750,0.0424
239.6000,0.0371
239.6250,0.0358
239.6500,0.0433
239.6750,0.0415
239.7000,0.0358
239.7250,0.0365
239.7500,0.0438
239.7750,0.0401
239.8000,0.0353
239.8250,0.0370
239.8500,0.0430
239.8750,0.0396
239.9000,0.0354
239.9250,0.0378
239.9500,0.0424
239.9750,0.0373
240.0000,0.0359
240.0250,0.0391
240.0500,0.0418
240.0750,0.0360
240.1000,0.0359
240.1250,0.0406
240.1500,0.0434
240.1750,0.0359
240.2000,0.0370
240.2250,0.0424
240.2500,0.0430
240.2750,0.0353
240.3000,0.0373
240.3250,0.0423
240.3500,0.0426
240.3750,0.0353
240.4000,0.0388
240.4250,0.0431
240.4500,0.0415
240.4750,0.0355
240.5000,0.0398
240.5250,0.0436
240.5500,0.0406
240.5750,0.0363
240.6000,0.0408
240.6250,0.0432
240.6500,0.0391
240.6750,0.0367
240.7000,0.0421
240.7250,0.0431
240.7500,0.0384
240.7750,0.0354
240.8000,0.0423
240.8250,0.0426
240.8500,0.0361
240.8750,0.0360
240.9000,0.0432
240.9250,0.0414
240.9500,0.0364
240.9750,0.0362
241.0000,0.0435
241.0250,0.0402
241.0500,0.0353
241.0750,0.0380
241.1000,0.0435
241.1250,0.0391
241.1500,0.0354
241.1750,0.0382
241.2000,0.0427
241.2250,0.0372
241.2500,0.0353
241.2750,0.0394
241.3000,0.0422
241.3250,0.0366
241.3500,0.0364
241.3750,0.0409
241.4000,0.0434
241.4250,0.0356
241.4500,0.0373
241.4750,0.0420
241.5000,0.0431
241.5250,0.0354
241.5500,0.0382
241.5750,0.0427
241.6000,0.0429
241.6250,0.0354
241.6500,0.0389
241.6750,0.0434
241.7000,0.0418
241.7250,0.0356
241.7500,0.0399
241.7750,0.0428
241.8000,0.0407
241.8250,0.0361
241.8500,0.0409
241.8750,0.0436
241.9000,0.0397
241.9250,0.0367
241.9500,0.0423
241.9750,0.0429
242.0000,0.0382
242.0250,0.0351
242.0500,0.0426
242.0750,0.0424
242.1000,0.0370
242.1250,0.0352
242.1500,0.0434
242.1750,0.0413
242.2000,0.0364
242.2250,0.0365
242.2500,0.0434
242.2750,0.0401
242.3000,0.0350
242.3250,0.0368
242.3500,0.0430
242.3750,0.0387
242.4000,0.0352
242.4250,0.0382
242.4500,0.0425
242.4750,0.0374
242.5000,0.0356
242.5250,0.0385
242.5500,0.0423
242.5750,0.0362
242.6000,0.0360
242.6250,0.0401
242.6500,0.0433
242.6750,0.0356
242.7000,0.0371
242.7250,0.0425
242.7500,0.0434
242.7750,0.0356
242.8000,0.0381
242.8250,0.0424
242.8500,0.0431
242.8750,0.0354
242.9000,0.0389
242.9250,0.0434
242.9500,0.0417
242.9750,0.0359
243.0000,0.0404
243.0250,0.0439
243.0500,0.0410
243.0750,0.0367
243.1000,0.0416
243.1250,0.0440
243.1500,0.0401
243.1750,0.0376
243.2000,0.0430
243.2250,0.0435
243.2500,0.0385
243.2750,0.0358
243.3000,0.0438
243.3250,0.0430
243.3500,0.0372
243.3750,0.0369
243.4000,0.0438
243.4250,0.0422
243.4500,0.0364
243.4750,0.0372
243.5000,0.0447
243.5250,0.0403
243.5500,0.0361
243.5750,0.0385
243.6000,0.0441
243.6250,0.0390
243.6500,0.0365
243.6750,0.0394
243.7000,0.0431
243.7250,0.0376
243.7500,0.0358
243.7750,0.0398
243.8000,0.0422
243.8250,0.0369
243.8500,0.0373
243.8750,0.0416
243.9000,0.0441
243.9250,0.0362
243.9500,0.0373
243.9750,0.0427
244.0000,0.0441
244.0250,0.0355
244.0500,0.0384
244.0750,0.0433
244.1000,0.0432
